85515	76952
85515	76952
85515	76952
85515	76952
85515	76952
85516	76952
85515	76952
85516	76952
85515	76952
85516	76952
85515	76952
85516	76952
85515	76952
85516	76952
85515	76952
85516	76952
85515	76952
85516	76952
85515	76952
85516	76952
85515	76952
85516	76952
85515	76952
85516	76952
85515	76952
85516	76952
85515	76952
85516	76952
85515	76952
85516	76952
85515	76952
102818	96006
102817	96006
102818	96006
102817	96006
102818	96006
102817	96006
102818	96006
102817	96006
102818	96006
102817	96006
102818	96006
102817	96006
102818	96006
102817	96006
102818	96006
102817	96006
102818	96006
102817	96006
102818	96006
102817	96007
102818	96006
102817	96007
102818	96006
102817	96007
102818	96006
102817	96007
102818	96006
102817	96007
105932	87353
105932	87353
105932	87353
105932	87353
105932	87353
105932	87353
105932	87353
105932	87353
105932	87353
105932	87353
105932	87353
105932	87353
105932	87353
105932	87353
105932	87352
105932	87353
105932	87352
105932	87353
105932	87352
105932	87353
105932	87352
105932	87353
105932	87352
105932	87353
105932	87352
105932	87353
105932	87352
105932	87353
105932	87352
105932	87353
105931	87352
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84620
105070	84621
105070	84620
105069	84621
105070	84620
105069	84621
105070	84620
81026	75163
81026	75163
81026	75163
81025	75163
81026	75163
81025	75163
81026	75163
81025	75163
81026	75163
81025	75163
81026	75164
81025	75163
81026	75164
81025	75163
81026	75164
81025	75163
81026	75164
81025	75163
81026	75164
81025	75163
81026	75164
81025	75163
81026	75164
81025	75163
81026	75164
81025	75163
81026	75164
81025	75163
81026	75164
81025	75163
81026	75164
71849	84328
71849	84328
71849	84328
71849	84328
71849	84328
71849	84328
71849	84328
71848	84328
71849	84328
71848	84329
71849	84328
71848	84329
71849	84328
71848	84329
71849	84328
71848	84329
71849	84328
71848	84329
71849	84328
71848	84329
71849	84328
71848	84329
71849	84328
71848	84329
71849	84328
71848	84329
71849	84328
71848	84329
71849	84328
71848	84329
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74825	82072
74826	82072
74825	82072
74826	82072
74825	82072
74826	82072
74825	82072
74826	82072
74825	82072
74826	82072
65761	82555
65761	82555
65761	82555
65761	82555
65761	82555
65761	82555
65761	82555
65761	82555
65761	82555
65761	82555
65761	82555
65761	82555
65761	82555
65761	82555
65762	82555
65761	82555
65762	82555
65761	82555
65762	82555
65761	82556
65762	82555
65761	82556
65762	82555
65761	82556
65762	82555
65761	82556
65762	82555
65761	82556
65762	82555
65761	82556
65762	82555
65748	81279
65748	81279
65748	81280
65748	81279
65748	81280
65748	81279
65748	81280
65748	81279
65748	81280
65748	81279
65748	81280
65748	81279
65748	81280
65748	81279
65748	81280
65748	81279
65748	81280
65748	81279
65748	81280
65749	81279
65748	81280
65749	81279
65748	81280
65749	81279
65748	81280
65749	81279
65748	81280
65749	81279
65748	81280
65749	81279
63602	82458
63602	82458
63602	82458
63602	82458
63602	82458
63602	82458
63602	82458
63602	82458
63603	82458
63602	82458
63603	82458
63602	82458
63603	82458
63602	82458
63603	82458
63602	82458
63603	82458
63602	82458
63603	82458
63602	82458
63603	82458
63602	82458
63603	82458
63602	82458
63603	82458
63602	82458
63603	82458
63602	82458
63603	82458
63602	82458
63603	82458
73013	81509
73013	81509
73013	81509
73013	81509
73013	81509
73013	81509
73013	81509
73013	81509
73012	81509
73013	81509
73012	81509
73013	81509
73012	81509
73013	81509
73012	81509
73013	81509
73012	81509
73013	81509
73012	81509
73013	81510
73012	81509
73013	81510
73012	81509
73013	81510
73012	81509
73013	81510
73012	81509
73013	81510
73012	81509
73013	81510
80387	87989
80387	87989
80387	87989
80387	87989
80387	87989
80387	87989
80387	87989
80387	87989
80387	87989
80387	87989
80387	87989
80387	87989
80387	87989
80387	87989
80387	87989
80388	87989
80387	87989
80388	87989
80387	87989
80388	87989
80387	87989
80388	87989
80387	87990
80388	87989
80387	87990
80388	87989
80387	87990
80388	87989
80387	87990
80388	87989
80387	87990
