87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78907
87605	78908
87605	78907
87605	78908
87605	78907
87605	78908
87605	78907
87604	78908
87605	78907
87604	78908
87605	78907
87604	78908
87605	78907
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93404	93831
93405	93831
93404	93831
93405	93831
93404	93831
93405	93831
93404	93831
93405	93830
93404	93831
93405	93830
93404	93831
93405	93830
88398	90234
88398	90234
88398	90234
88398	90234
88398	90234
88398	90234
88398	90234
88399	90234
88398	90234
88399	90234
88398	90234
88399	90234
88398	90234
88399	90234
88398	90234
88399	90234
88398	90234
88399	90234
88398	90234
88399	90234
88398	90234
88399	90234
88398	90234
88399	90234
88398	90234
88399	90234
88398	90234
88399	90234
88398	90234
88399	90233
88398	90234
98609	99891
98609	99891
98609	99891
98609	99891
98609	99891
98609	99891
98609	99891
98609	99891
98609	99891
98609	99891
98609	99891
98609	99891
98610	99891
98609	99891
98610	99891
98609	99891
98610	99891
98609	99891
98610	99891
98609	99891
98610	99891
98609	99890
98610	99891
98609	99890
98610	99891
98609	99890
98610	99891
98609	99890
98610	99891
98609	99890
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84858
90605	84859
90605	84858
90605	84859
90606	84858
90605	84859
86057	93074
86057	93074
86057	93074
86056	93074
86057	93074
86056	93074
86057	93074
86056	93074
86057	93074
86056	93074
86057	93074
86056	93074
86057	93074
86056	93074
86057	93074
86056	93074
86057	93074
86056	93074
86057	93074
86056	93074
86057	93074
86056	93074
86057	93074
86056	93074
86057	93074
86056	93074
86057	93075
86056	93074
86057	93075
86056	93074
83910	94653
83910	94653
83910	94653
83910	94653
83910	94653
83910	94653
83910	94653
83910	94653
83910	94653
83910	94653
83910	94653
83910	94653
83910	94653
83910	94653
83910	94652
83910	94653
83910	94652
83910	94653
83910	94652
83910	94653
83910	94652
83910	94653
83910	94652
83910	94653
83909	94652
83910	94653
83909	94652
83910	94653
83909	94652
83910	94653
83909	94652
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80050	110367
80049	110367
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99746
84027	99745
84026	99746
84027	99745
84026	99746
84027	99745
84026	99746
79744	97091
79744	97091
79744	97091
79744	97091
79744	97091
79744	97091
79744	97091
79744	97091
79744	97091
79744	97091
79744	97091
79744	97091
79744	97091
79744	97091
79743	97091
79744	97091
79743	97091
79744	97091
79743	97091
79744	97091
79743	97091
79744	97091
79743	97091
79744	97091
79743	97091
79744	97091
79743	97091
79744	97091
79743	97091
79744	97091
79743	97091
97003	85222
97003	85222
97003	85222
97003	85222
97003	85222
97003	85222
97003	85222
97003	85222
97003	85222
97003	85222
97003	85222
97003	85222
97003	85222
97004	85222
97003	85223
97004	85222
97003	85223
97004	85222
97003	85223
97004	85222
97003	85223
97004	85222
97003	85223
97004	85222
97003	85223
97004	85222
97003	85223
97004	85222
97003	85223
97004	85222
82322	79923
82322	79923
82322	79923
82322	79923
82322	79923
82322	79923
82322	79923
82322	79922
82322	79923
82322	79922
82322	79923
82322	79922
82322	79923
82322	79922
82322	79923
82322	79922
82322	79923
82322	79922
82322	79923
82322	79922
82322	79923
82322	79922
82322	79923
82322	79922
82322	79923
82322	79922
82322	79923
82323	79922
82322	79923
82323	79922
82322	79923
