44045	47370
43922	47359
43534	47107
42076	45695
41779	45394
43720	47320
46458	49974
51536	54920
53207	56620
53629	57038
53790	57161
54100	57339
53939	57057
53686	56733
52823	55761
51724	54531
51862	54593
54607	57260
56678	59364
56092	58534
53428	55862
49990	52470
50181	52654
49312	51726
49174	51618
48698	51200
48249	50820
46703	49279
46281	48826
47884	50406
50212	52662
54985	57333
56256	58620
56042	58410
55720	58068
55575	57833
54733	56909
54230	56342
53202	55225
51938	53848
51857	53670
54635	56345
56859	58546
56237	57617
53605	55045
50551	52063
50702	52188
49812	51234
49716	51138
49277	50711
48884	50320
47390	48775
47018	48327
48660	49912
51010	52177
55801	56826
57152	58045
57003	57720
56733	57228
56606	56867
55775	55834
55255	55123
54198	53853
52901	52312
52805	52019
55562	54602
57795	56673
57149	55627
54532	53211
51496	50315
51644	50439
50735	49479
50650	49333
50238	48833
49887	48344
48415	46731
48056	46241
49708	47784
52047	50041
56795	54731
58134	55881
57961	55523
57633	55042
57422	54763
56510	53821
55949	53200
54838	52050
53483	50634
53362	50423
56092	53085
58320	55173
57623	53901
55007	51634
51986	48823
52127	48945
51192	48039
51092	47912
50668	47432
50298	46962
48790	45416
48388	45026
50000	46667
52297	49051
57009	53878
58313	55135
58120	54908
57760	54481
57529	54207
56606	53241
56031	52566
54900	51372
53521	49908
53459	49572
56250	52105
58544	54016
57731	52964
55174	50722
52203	47856
52372	47942
51472	46985
50492	45828
49922	45003
49196	43909
48067	42469
47245	41372
47605	41506
48634	42409
50285	44070
52153	45627
52032	45292
51906	45141
51561	44999
51782	45468
50637	44459
50252	44297
49089	43354
48967	43230
51061	45347
52366	46476
52296	45909
50495	44460
49850	43985
50863	44988
50607	44850
48841	43059
48573	42708
47790	41790
46564	40564
45498	39594
45340	39537
45547	39956
46227	40930
47116	41881
49107	43993
49549	44547
49810	44947
50182	45433
49044	44330
46638	42041
44814	40334
45511	41094
47655	43323
49756	45335
50535	46318
50287	46208
48930	44789
48937	44832
48453	44465
47347	43345
47289	43215
47002	42821
45591	41400
45329	41188
47319	43236
50059	46117
54959	51233
56513	52855
56672	53156
56452	53125
56326	53211
55759	52829
55122	52337
53805	51240
52211	49880
52232	49966
54890	52702
56948	54717
56006	54189
53597	51650
50352	48220
50579	48479
49687	47673
49560	47543
49098	47030
48655	46517
47101	44943
46681	44523
48298	46135
50634	48511
55418	53305
56717	54448
56542	54074
56209	53636
56023	53433
55132	52554
54566	51953
53460	50854
52096	49505
51873	49210
54493	51803
56571	53749
55558	52961
53245	50481
50369	47474
50451	47584
49485	46675
49319	46465
48811	45840
48308	45185
46697	43468
46197	42904
47751	44375
50024	46631
54814	51371
56142	52364
56061	51850
55857	51357
55810	51228
55046	50460
54606	49910
53644	48884
52431	47610
52232	47459
54863	50210
56946	52262
56070	51088
53696	48778
50758	45914
50846	46060
49890	45250
49734	45119
49235	44592
48743	44071
47130	42558
46616	42257
48153	43963
50396	46471
55139	51478
56419	52809
56296	52658
56047	52375
55957	52294
55156	51513
54695	51002
53710	50026
52476	48805
52284	48602
54931	51272
57027	53240
56275	52422
53831	50043
50845	47062
50969	47153
50041	46256
49908	46038
49425	45427
48949	44794
47347	43131
46841	42641
48378	44188
50619	46531
55370	51339
56663	52388
56574	51934
56372	51430
56332	51240
55577	50395
55159	49787
54214	48704
53025	47379
52833	47357
55477	50248
57575	52420
56843	51527
54333	49161
51315	46233
51428	46462
50491	45727
49428	44735
48732	44077
47815	43228
46489	42128
45449	41449
45627	41938
46497	43221
48083	45154
49772	47011
49570	46858
49496	46696
49334	46388
49754	46648
48777	45446
48598	45087
47649	43956
47454	43715
49476	45729
50638	46738
50499	46814
48740	45101
48086	44409
49078	45387
48847	45167
47046	43252
46699	42740
45791	41632
44469	40198
43314	39000
43073	38716
43233	38930
44008	39768
44936	40480
47103	42369
47827	42922
48428	43515
49123	44256
48293	43378
46243	41346
44796	39926
45458	40583
47539	42702
49524	44544
50361	45109
50048	44914
48600	43569
48538	43485
48037	43050
46882	41820
46750	41565
46355	41027
44833	39492
44440	39195
46313	41144
48944	43969
53897	49136
55528	50706
55931	50983
56095	51048
56390	51349
56220	51209
55986	50908
55116	50044
53999	48940
54038	49003
56676	51700
58707	53593
57971	52689
55322	50218
51902	46894
52073	47039
51157	46180
51020	45955
50542	45352
50074	44741
48456	43118
47924	42691
49435	44294
51639	46708
56297	51646
57482	52891
57208	52671
56869	52425
56729	52440
55901	51764
55409	51345
54377	50468
53098	49362
52969	49267
55698	52038
57908	54114
57099	53306
54547	50838
51538	47852
51698	47954
50809	47087
50740	46918
50324	46378
49944	45856
48439	44315
48039	43951
49664	45605
51981	48046
56732	52975
58060	54294
57903	54116
57607	53845
57439	53772
56566	53001
56003	52483
54891	51488
53528	50259
53290	50163
55907	52939
58011	55057
57274	54418
54728	51884
51702	48857
51819	48987
50864	48111
50724	47952
50228	47430
49740	46940
48109	45408
47569	45040
49064	46681
51253	49086
55933	53912
57152	55115
56943	54763
56652	54300
56563	54053
55789	53134
55363	52485
54406	51338
53204	49949
53009	49685
55662	52304
57782	54265
56817	53485
54316	50992
51351	48021
51461	48113
50532	47173
50415	46925
49955	46289
49510	45644
47938	43951
47470	43430
49027	44930
51284	47224
56027	51991
57314	53012
57180	52508
56911	51972
56801	51783
55992	50963
55521	50373
54516	49304
53263	47997
53095	47837
55778	50567
57921	52577
57074	51315
54573	49037
51581	46243
51714	46339
50802	45472
49774	44342
49120	43556
48264	42553
47007	41297
46047	40463
46292	40813
47224	41979
48833	43914
50551	45747
50333	45641
50187	45644
49918	45583
50233	46098
49141	45129
48838	45034
47756	44178
47577	44098
49630	46239
50832	47355
50664	47053
48915	45501
48274	44958
49290	45894
49077	45688
47297	43811
46973	43395
46097	42427
44810	41164
43700	40158
43498	40058
43695	40447
44483	41414
45426	42359
47582	44443
48262	45028
48798	45496
49432	46061
48536	45030
46417	42825
44894	41224
45537	41924
47608	44071
49582	45979
50373	46971
50080	46769
